image_file,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,STATEMENT_DATE_RANGE,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID
CASE015_tax_invoice_high_value.png,INVOICE,44 723 290 559,Perth Marketing Group,"Level 8, 140 St Georges Tce, Perth WA 6000",Charlotte Clark,"39 Subiaco St, Subiaco WA 6008",15/11/2023,Tax return preparation,8,$419.15,$3353.20,false,$335.32,$3688.52,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE016_anz_modern.png,BANK_STATEMENT,NOT_FOUND,ANZ,NOT_FOUND,Sarah Johnson,NOT_FOUND,NOT_FOUND,Transfer To James NetBank | VISA DEBIT PURCHASE SHELL Hobart AU | VISA DEBIT PURCHASE CHEMIST WHSE Hobart AU | DD INSURANCE REF44761 | EFTPOS JB HI-FI Hobart AUS | EFTPOS BUNNINGS W/HOUSE Hobart AUS | EFTPOS BP Hobart AUS | VISA DEBIT PURCHASE Dan Murphy's Hobart AU | EFTPOS BUNNINGS W/HOUSE Hobart AUS | DD INSURANCE REF73273 | EFTPOS BUNNINGS W/HOUSE Hobart AUS | EFTPOS OFFICEWORKS Hobart AUS | BPAY TELSTRA CRN 355065530 | EFTPOS BP Hobart AUS | ATM WITHDRAWAL Hobart | BPAY ORIGIN ENERGY CRN 224026766 | EFTPOS JB HI-FI Hobart AUS | VISA DEBIT PURCHASE CHEMIST WHSE Hobart AU | EFTPOS JB HI-FI Hobart AUS | VISA DEBIT PURCHASE CHEMIST WHSE Hobart AU | EFTPOS AMPOL Hobart AUS | BPAY ORIGIN ENERGY CRN 866979905 | Transfer To Mia NetBank | EFTPOS David Jones Hobart AUS | EFTPOS TARGET Hobart AUS | BPAY ORIGIN ENERGY CRN 516718295 | EFTPOS AMPOL Hobart AUS | EFTPOS TARGET Hobart AUS | DD AGL REF23237 MHF 1234 | VISA DEBIT PURCHASE CHEMIST WHSE Hobart AU | VISA DEBIT PURCHASE Harvey Norma Hobart AU | EFTPOS KMART Hobart AUS | BPAY SMITH ASSOCIATES CRN 217734861 | EFTPOS BP Hobart AUS | DD INSURANCE REF64627,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/06/2023 - 30/06/2023,01/06/2023 | 05/06/2023 | 05/06/2023 | 06/06/2023 | 06/06/2023 | 06/06/2023 | 06/06/2023 | 08/06/2023 | 10/06/2023 | 10/06/2023 | 11/06/2023 | 12/06/2023 | 13/06/2023 | 13/06/2023 | 14/06/2023 | 16/06/2023 | 18/06/2023 | 19/06/2023 | 19/06/2023 | 20/06/2023 | 21/06/2023 | 21/06/2023 | 22/06/2023 | 10/10/2023 | 23/06/2023 | 23/06/2023 | 23/06/2023 | 24/06/2023 | 24/06/2023 | 24/06/2023 | 26/06/2023 | 26/06/2023 | 14/01/2024 | 29/06/2023 | 30/06/2023,$553.41 | NOT_FOUND | $578.22 | NOT_FOUND | $237.70 | $332.15 | $276.26 | $571.48 | $565.68 | NOT_FOUND | NOT_FOUND | $556.09 | $241.81 | $262.29 | $132.10 | $244.51 | $119.08 | NOT_FOUND | $420.92 | $336.63 | NOT_FOUND | $347.02 | $274.93 | $88.29 | $502.12 | $335.71 | NOT_FOUND | $353.78 | NOT_FOUND | $296.50 | $374.76 | $150.17 | $7023.63 | $584.79 | $390.88
CASE016_receipt_fuel.png,RECEIPT,48 665 912 273,David Jones,"310 Bourke St, Melbourne VIC 3000",NOT_FOUND,NOT_FOUND,10/10/2023,Laundry Powder 2kg | Motor Oil 5L | Dishwashing Liquid | Milk 2L,1 | 1 | 2 | 3,$17.83 | $46.70 | $4.77 | $4.74,$17.83 | $46.70 | $9.54 | $14.22,true,$8.03,$88.29,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE016_tax_invoice_mixed.png,INVOICE,51 065 149 920,Smith & Associates Accounting,"Level 12, 100 Collins St, Melbourne VIC 3000",Sarah Johnson,"33 Hobart St, Hobart TAS 7000",13/01/2024,Trademark registration,8,$798.14,$6385.12,false,$638.51,$7023.63,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE017_cba_standard.png,BANK_STATEMENT,NOT_FOUND,Commonwealth Bank,NOT_FOUND,Michael Chen,NOT_FOUND,NOT_FOUND,EFTPOS AMPOL Parramatta AUS | ATM WITHDRAWAL Parramatta | EFTPOS JB HI-FI Parramatta AUS | EFTPOS OFFICEWORKS Parramatta AUS | EFT PAYMENT JOHNSON LEGAL | EFTPOS BUNNINGS W/HOUSE Parramatta AUS | BPAY TELSTRA CRN 555059083 | EFTPOS DAN MURPHYS Parramatta AUS | EFTPOS COLES Parramatta AUS | VISA DEBIT PURCHASE TARGET Parramatta AU | EFTPOS JB HI-FI Parramatta AUS | VISA DEBIT PURCHASE SHELL Parramatta AU | EFTPOS COLES Parramatta AUS | VISA DEBIT PURCHASE Supercheap A Parramatta AU | VISA DEBIT PURCHASE SHELL Parramatta AU | BPAY TELSTRA CRN 806108387 | EFTPOS JB HI-FI Parramatta AUS | VISA DEBIT PURCHASE SHELL Parramatta AU | EFTPOS JB HI-FI Parramatta AUS | Transfer To Daniel NetBank | EFTPOS KMART Parramatta AUS | EFTPOS OFFICEWORKS Parramatta AUS | DD INSURANCE REF20592 | DD INSURANCE REF69251 | Transfer To Emma NetBank | EFTPOS KMART Parramatta AUS | VISA DEBIT PURCHASE CHEMIST WHSE Parramatta AU | VISA DEBIT PURCHASE SHELL Parramatta AU | Transfer To William NetBank | EFTPOS DAN MURPHYS Parramatta AUS | EFTPOS WOOLWORTHS Parramatta AUS | EFTPOS KMART Parramatta AUS | EFTPOS COLES Parramatta AUS | VISA DEBIT PURCHASE Ampol Limite Parramatta AU | VISA DEBIT PURCHASE Officeworks Parramatta AU | EFTPOS KMART Parramatta AUS | EFTPOS COLES Parramatta AUS | ATM WITHDRAWAL Parramatta,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/04/2024 - 30/04/2024,01/04/2024 | 02/04/2024 | 02/04/2024 | 02/04/2024 | 10/05/2024 | 03/04/2024 | 05/04/2024 | 06/04/2024 | 06/04/2024 | 20/08/2024 | 07/04/2024 | 07/04/2024 | 08/04/2024 | 10/04/2024 | 12/04/2024 | 12/04/2024 | 13/04/2024 | 15/04/2024 | 16/04/2024 | 17/04/2024 | 17/04/2024 | 17/04/2024 | 17/04/2024 | 19/04/2024 | 23/04/2024 | 23/04/2024 | 24/04/2024 | 25/04/2024 | 25/04/2024 | 26/04/2024 | 27/04/2024 | 27/04/2024 | 27/04/2024 | 28/04/2024 | 28/04/2024 | 29/04/2024 | 29/04/2024 | 30/04/2024,NOT_FOUND | $335.29 | $39.29 | NOT_FOUND | $1797.77 | $158.91 | NOT_FOUND | $377.93 | $391.93 | $139.68 | $121.13 | $399.71 | $256.95 | $122.05 | $564.99 | $183.33 | $540.76 | $474.97 | $79.49 | $534.76 | $523.80 | $544.91 | $206.25 | NOT_FOUND | $372.54 | $32.26 | $20.57 | $86.07 | $36.97 | NOT_FOUND | $121.17 | NOT_FOUND | $226.29 | $325.49 | $416.95 | $424.10 | $400.86 | $434.07
CASE017_receipt_professional.png,RECEIPT,90 882 314 114,Target Australia,"12-14 Polo Ave, Mona Vale NSW 2103",NOT_FOUND,NOT_FOUND,20/08/2024,HDMI Cable 2m | Motor Oil 5L,1 | 3,$25.50 | $38.06,$25.50 | $114.18,true,$12.70,$139.68,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE017_tax_invoice_standard.png,INVOICE,41 828 464 230,Johnson Legal,"Suite 5, 200 George St, Sydney NSW 2000",Michael Chen,"67 Parramatta St, Parramatta NSW 2150",08/05/2024,Legal document preparation,6,$272.39,$1634.34,false,$163.43,$1797.77,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE018_cba_date_grouped.png,BANK_STATEMENT,NOT_FOUND,Westpac,NOT_FOUND,Emma Williams,NOT_FOUND,NOT_FOUND,BPAY ORIGIN ENERGY CRN 180582403 | BPAY TELSTRA CRN 598514021 | BPAY TELSTRA CRN 960707259 | VISA DEBIT PURCHASE Bunnings War South Yarra AU | EFTPOS DAN MURPHYS South Yarra AUS | EFTPOS KMART South Yarra AUS | EFTPOS TARGET South Yarra AUS | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | EFTPOS WOOLWORTHS South Yarra AUS | EFTPOS JB HI-FI South Yarra AUS | Transfer To Sophie NetBank | DD AGL REF42581 MHF 1234 | EFTPOS KMART South Yarra AUS | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | DD INSURANCE REF46458 | EFTPOS KMART South Yarra AUS | EFT PAYMENT BRISBANE IT SOLUTIONS | EFTPOS COLES South Yarra AUS | BPAY ORIGIN ENERGY CRN 764717221 | EFTPOS DAN MURPHYS South Yarra AUS | Salary ATO PAYROLL REF72014 | DD AGL REF96364 MHF 1234 | BPAY TELSTRA CRN 660477218 | EFTPOS BP South Yarra AUS | DD AGL REF69905 MHF 1234 | DD AGL REF93000 MHF 1234 | EFTPOS DAN MURPHYS South Yarra AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/02/2024 - 28/02/2024,01/02/2024 | 01/02/2024 | 02/02/2024 | 03/02/2024 | 04/02/2024 | 06/02/2024 | 07/02/2024 | 07/02/2024 | 07/02/2024 | 07/02/2024 | 08/02/2024 | 09/02/2024 | 10/02/2024 | 11/02/2024 | 26/08/2024 | 14/02/2024 | 16/02/2024 | 02/07/2024 | 16/02/2024 | 17/02/2024 | 18/02/2024 | 20/02/2024 | 22/02/2024 | 23/02/2024 | 23/02/2024 | 25/02/2024 | 27/02/2024 | 27/02/2024,$160.98 | $489.78 | NOT_FOUND | $110.60 | $490.83 | $237.57 | NOT_FOUND | NOT_FOUND | $27.00 | $252.66 | $462.84 | $318.63 | $213.99 | $592.80 | $31.31 | $309.09 | $280.87 | $17255.43 | $338.71 | $535.17 | $141.52 | $397.73 | $11.30 | $72.73 | NOT_FOUND | $471.04 | $406.56 | $89.44
CASE018_receipt_hospitality.png,RECEIPT,53 387 388 438,Spotlight,"91 Dunning Ave, Rosebery NSW 2018",NOT_FOUND,NOT_FOUND,21/08/2024,Paint Brush Set | Pens Ballpoint 10pk,1 | 2,$23.13 | $4.09,$23.13 | $8.18,true,$2.85,$31.31,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE018_tax_invoice_gst_inclusive.png,INVOICE,32 879 137 514,Brisbane IT Solutions,"42 Creek St, Brisbane QLD 4000",Emma Williams,"82 South Yarra St, South Yarra VIC 3141",02/07/2024,Corporate training workshop,5,$3137.35,$15686.75,false,$1568.68,$17255.43,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE019_receipt_thermal_80mm.png,RECEIPT,16 226 951 798,Supercheap Auto,"751-753 Springvale Rd, Mulgrave VIC 3170",NOT_FOUND,NOT_FOUND,10/04/2024,Dishwashing Liquid | Tomato Sauce 500ml,2 | 3,$5.63 | $4.87,$11.26 | $14.61,true,$2.35,$25.87,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE019_tax_invoice_high_value.png,INVOICE,21 235 344 668,Adelaide Business Consulting,"Level 3, 77 King William St, Adelaide SA 5000",David Nguyen,"43 Toowoomba St, Toowoomba QLD 4350",17/11/2024,Trademark registration | Corporate training workshop | Marketing campaign management | Accounting and bookkeeping,2 | 8 | 8 | 7,$509.05 | $1758.31 | $122.14 | $146.56,$1018.10 | $14066.48 | $977.12 | $1025.92,false,$1708.76,$18796.38,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE019_westpac_standard.png,BANK_STATEMENT,NOT_FOUND,National Australia Bank,NOT_FOUND,David Nguyen,NOT_FOUND,NOT_FOUND,ATM WITHDRAWAL Toowoomba | EFTPOS WOOLWORTHS Toowoomba AUS | Salary ATO PAYROLL REF82559 | BPAY TELSTRA CRN 821955780 | EFTPOS AMPOL Toowoomba AUS | Salary ATO PAYROLL REF84794 | Salary ATO PAYROLL REF11673 | VISA DEBIT PURCHASE Woolworths Toowoomba AU | EFTPOS JB HI-FI Toowoomba AUS | EFTPOS DAN MURPHYS Toowoomba AUS | Salary ATO PAYROLL REF76967 | VISA DEBIT PURCHASE Ampol Limite Toowoomba AU | Salary ATO PAYROLL REF42943 | EFTPOS DAN MURPHYS Toowoomba AUS | ATM WITHDRAWAL Toowoomba | BPAY ORIGIN ENERGY CRN 286611097 | Salary ATO PAYROLL REF31093 | EFTPOS DAN MURPHYS Toowoomba AUS | ATM WITHDRAWAL Toowoomba | DD INSURANCE REF34100 | EFTPOS TARGET Toowoomba AUS | DD INSURANCE REF48479 | EFTPOS BP Toowoomba AUS | VISA DEBIT PURCHASE SUPERCHEAP AUTO Toowoomba AU | DIRECT DEBIT ADELAIDE BUS CONSULTING | VISA DEBIT PURCHASE CHEMIST WHSE Toowoomba AU,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/09/2023 - 30/09/2023,04/09/2023 | 05/09/2023 | 06/09/2023 | 06/09/2023 | 11/09/2023 | 13/09/2023 | 14/09/2023 | 16/09/2023 | 17/09/2023 | 17/09/2023 | 18/09/2023 | 19/09/2023 | 19/09/2023 | 20/09/2023 | 20/09/2023 | 22/09/2023 | 23/09/2023 | 24/09/2023 | 25/09/2023 | 27/09/2023 | 27/09/2023 | 29/09/2023 | 30/09/2023 | 10/04/2024 | 18/11/2024 | 30/09/2023,$582.59 | $533.00 | $138.23 | $393.55 | NOT_FOUND | $428.97 | $72.82 | $473.46 | NOT_FOUND | $341.51 | $480.13 | $585.74 | $376.13 | $455.51 | $274.80 | NOT_FOUND | $509.15 | $200.35 | $221.27 | $50.22 | $216.15 | NOT_FOUND | $77.69 | $25.87 | $18796.38 | NOT_FOUND
CASE020_receipt_thermal_57mm.png,RECEIPT,45 089 616 370,Repco,"53-57 Lonsdale St, Melbourne VIC 3000",NOT_FOUND,NOT_FOUND,15/08/2024,Motor Oil 5L | Milk 2L | Beer Case 24 | Paint Brush Set | Dishwashing Liquid,3 | 3 | 3 | 2 | 2,$34.48 | $2.60 | $47.97 | $23.67 | $5.44,$103.44 | $7.80 | $143.91 | $47.34 | $10.88,true,$28.49,$313.37,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE020_tax_invoice_mixed.png,INVOICE,69 359 384 693,Perth Marketing Group,"Level 8, 140 St Georges Tce, Perth WA 6000",Jessica Brown,"73 Glenelg St, Glenelg SA 5045",20/09/2024,Audit services | Tax return preparation | Trademark registration | IT support and maintenance,1 | 2 | 2 | 4,$358.38 | $609.03 | $1176.71 | $136.89,$358.38 | $1218.06 | $2353.42 | $547.56,false,$447.74,$4925.16,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE020_westpac_premium.png,BANK_STATEMENT,NOT_FOUND,ANZ,NOT_FOUND,Jessica Brown,NOT_FOUND,NOT_FOUND,BPAY PERTH MARKETING GROUP CRN 645119047 | EFTPOS JB HI-FI Glenelg AUS | EFTPOS KMART Glenelg AUS | DD AGL REF94072 MHF 1234 | Transfer To James NetBank | BPAY TELSTRA CRN 192884274 | EFTPOS COLES Glenelg AUS | Salary ATO PAYROLL REF28884 | VISA DEBIT PURCHASE CHEMIST WHSE Glenelg AU | ATM WITHDRAWAL Glenelg | VISA DEBIT PURCHASE CHEMIST WHSE Glenelg AU | VISA DEBIT PURCHASE SHELL Glenelg AU | Transfer To Daniel NetBank | VISA DEBIT PURCHASE REPCO Glenelg AU | VISA DEBIT PURCHASE CHEMIST WHSE Glenelg AU | EFTPOS OFFICEWORKS Glenelg AUS | Transfer To James NetBank | EFTPOS BUNNINGS W/HOUSE Glenelg AUS | EFTPOS TARGET Glenelg AUS | EFTPOS DAN MURPHYS Glenelg AUS | ATM WITHDRAWAL Glenelg | BPAY ORIGIN ENERGY CRN 120004122 | EFTPOS KMART Glenelg AUS | Salary ATO PAYROLL REF29481 | Transfer To Sophie NetBank | EFTPOS AMPOL Glenelg AUS | EFTPOS BUNNINGS W/HOUSE Glenelg AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/06/2023 - 30/06/2023,23/09/2024 | 03/06/2023 | 04/06/2023 | 04/06/2023 | 06/06/2023 | 07/06/2023 | 07/06/2023 | 07/06/2023 | 14/06/2023 | 14/06/2023 | 18/06/2023 | 18/06/2023 | 18/06/2023 | 15/08/2024 | 21/06/2023 | 21/06/2023 | 22/06/2023 | 22/06/2023 | 23/06/2023 | 24/06/2023 | 25/06/2023 | 25/06/2023 | 25/06/2023 | 27/06/2023 | 27/06/2023 | 28/06/2023 | 29/06/2023,$4925.16 | $144.31 | $196.68 | $374.83 | $557.55 | $556.75 | $90.47 | $409.60 | NOT_FOUND | $189.77 | $312.41 | $77.63 | $390.36 | $313.37 | NOT_FOUND | $373.64 | $486.54 | NOT_FOUND | $442.45 | NOT_FOUND | $327.78 | $28.40 | $163.76 | NOT_FOUND | NOT_FOUND | $578.76 | NOT_FOUND
CASE021_nab_classic.png,BANK_STATEMENT,NOT_FOUND,Commonwealth Bank,NOT_FOUND,James Wilson,NOT_FOUND,NOT_FOUND,EFTPOS KMART Alexandria AUS | EFTPOS JB HI-FI Alexandria AUS | EFTPOS BP Alexandria AUS | VISA DEBIT PURCHASE SHELL Alexandria AU | VISA DEBIT PURCHASE CHEMIST WHSE Alexandria AU | DD AGL REF72759 MHF 1234 | EFTPOS BUNNINGS W/HOUSE Alexandria AUS | EFTPOS AMPOL Alexandria AUS | EFTPOS AMPOL Alexandria AUS | EFT PAYMENT SMITH ASSOCIATES | EFTPOS BUNNINGS W/HOUSE Alexandria AUS | EFTPOS BUNNINGS W/HOUSE Alexandria AUS | EFTPOS DAN MURPHYS Alexandria AUS | EFTPOS COLES Alexandria AUS | DD AGL REF90576 MHF 1234 | EFTPOS AMPOL Alexandria AUS | EFTPOS COLES Alexandria AUS | EFTPOS TARGET Alexandria AUS | Transfer To Jessica NetBank | BPAY ORIGIN ENERGY CRN 742411514 | EFTPOS COLES Alexandria AUS | DD INSURANCE REF23970 | EFTPOS JB HI-FI Alexandria AUS | EFTPOS KMART Alexandria AUS | Salary ATO PAYROLL REF43263 | EFTPOS KMART Alexandria AUS | EFTPOS BUNNINGS W/HOUSE Alexandria AUS | ATM WITHDRAWAL Alexandria | EFTPOS WOOLWORTHS Alexandria AUS | BPAY ORIGIN ENERGY CRN 140539484 | EFTPOS AMPOL Alexandria AUS | EFTPOS BP Alexandria AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/06/2024 - 30/06/2024,02/06/2024 | 02/06/2024 | 02/06/2024 | 03/06/2024 | 04/06/2024 | 07/06/2024 | 18/01/2023 | 08/06/2024 | 09/06/2024 | 25/12/2024 | 09/06/2024 | 11/06/2024 | 12/06/2024 | 12/06/2024 | 13/06/2024 | 15/06/2024 | 16/06/2024 | 16/06/2024 | 17/06/2024 | 17/06/2024 | 21/06/2024 | 21/06/2024 | 22/06/2024 | 23/06/2024 | 24/06/2024 | 25/06/2024 | 26/06/2024 | 27/06/2024 | 27/06/2024 | 29/06/2024 | 30/06/2024 | 30/06/2024,$539.95 | $218.21 | NOT_FOUND | $134.80 | $145.90 | NOT_FOUND | $238.30 | $108.14 | NOT_FOUND | $12042.03 | NOT_FOUND | $108.96 | $233.14 | $257.68 | $33.03 | $86.89 | $526.15 | $463.52 | $291.51 | $162.10 | $14.24 | $261.38 | $371.01 | NOT_FOUND | $350.81 | $145.57 | $473.79 | NOT_FOUND | $47.81 | $590.82 | $567.97 | NOT_FOUND
CASE021_receipt_retail_tax.png,RECEIPT,66 399 634 007,Bunnings Warehouse,"123 Main St, Alexandria NSW 2015",NOT_FOUND,NOT_FOUND,15/01/2023,Paint Brush Set | Dishwashing Liquid | Laundry Powder 2kg | Beer Case 24 | Chips BBQ 175g,3 | 1 | 3 | 1 | 2,$33.54 | $4.30 | $16.56 | $74.38 | $4.66,$100.62 | $4.30 | $49.68 | $74.38 | $9.32,true,$21.66,$238.30,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE021_tax_invoice_standard.png,INVOICE,74 812 052 708,Smith & Associates Accounting,"Level 12, 100 Collins St, Melbourne VIC 3000",James Wilson,"6 Alexandria St, Alexandria NSW 2015",24/12/2024,Trademark registration | Annual report preparation | Financial planning services,8 | 1 | 7,$901.34 | $1446.18 | $327.20,$7210.72 | $1446.18 | $2290.40,false,$1094.73,$12042.03,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE022_nab_dense.png,BANK_STATEMENT,NOT_FOUND,Westpac,NOT_FOUND,Olivia Taylor,NOT_FOUND,NOT_FOUND,EFTPOS JB HI-FI Hawthorn East AUS | EFTPOS JB HI-FI Hawthorn East AUS | DD INSURANCE REF77277 | Transfer To Olivia NetBank | DD INSURANCE REF70387 | DD AGL REF60157 MHF 1234 | VISA DEBIT PURCHASE SHELL Hawthorn East AU | EFTPOS JB HI-FI Hawthorn East AUS | BPAY ORIGIN ENERGY CRN 291647610 | EFTPOS JB HI-FI Hawthorn East AUS | EFTPOS OFFICEWORKS Hawthorn East AUS | VISA DEBIT PURCHASE SHELL Hawthorn East AU | EFTPOS BP Hawthorn East AUS | DD INSURANCE REF46009 | EFTPOS AMPOL Hawthorn East AUS | EFTPOS TARGET Hawthorn East AUS | EFTPOS BUNNINGS W/HOUSE Hawthorn East AUS | EFTPOS OFFICEWORKS Hawthorn East AUS | EFTPOS BUNNINGS W/HOUSE Hawthorn East AUS | VISA DEBIT PURCHASE CHEMIST WHSE Hawthorn East AU | VISA DEBIT PURCHASE CHEMIST WHSE Hawthorn East AU | VISA DEBIT PURCHASE SHELL Hawthorn East AU | EFTPOS KMART Hawthorn East AUS | EFTPOS BP Hawthorn East AUS | BPAY TELSTRA CRN 703591560 | VISA DEBIT PURCHASE Kmart Austra Hawthorn East AU | DD INSURANCE REF57226 | VISA DEBIT PURCHASE CHEMIST WHSE Hawthorn East AU | EFTPOS OFFICEWORKS Hawthorn East AUS | BPAY TELSTRA CRN 449063037 | BPAY ORIGIN ENERGY CRN 758916457 | BPAY JOHNSON LEGAL CRN 489747629,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/04/2024 - 30/04/2024,01/01/2024 | 01/04/2024 | 02/04/2024 | 03/04/2024 | 03/04/2024 | 03/04/2024 | 06/04/2024 | 06/04/2024 | 07/04/2024 | 08/04/2024 | 09/04/2024 | 10/04/2024 | 12/04/2024 | 12/04/2024 | 13/04/2024 | 13/04/2024 | 13/04/2024 | 17/04/2024 | 18/04/2024 | 18/04/2024 | 19/04/2024 | 20/04/2024 | 21/04/2024 | 22/04/2024 | 22/04/2024 | 23/04/2024 | 24/04/2024 | 24/04/2024 | 25/04/2024 | 27/04/2024 | 30/04/2024 | 06/10/2023,$10.23 | $339.59 | $526.91 | NOT_FOUND | $356.23 | $475.31 | $326.03 | $407.48 | NOT_FOUND | NOT_FOUND | $166.59 | $72.95 | NOT_FOUND | $117.89 | $350.23 | $214.90 | NOT_FOUND | $223.35 | NOT_FOUND | $257.26 | $347.13 | NOT_FOUND | $485.34 | $435.13 | $245.06 | $504.99 | $338.92 | NOT_FOUND | NOT_FOUND | NOT_FOUND | $382.71 | $2104.17
CASE022_receipt_fuel.png,RECEIPT,54 110 133 445,Woolworths,"100 George St, Sydney NSW 2000",NOT_FOUND,NOT_FOUND,27/12/2023,Tomato Sauce 500ml,3,$3.41,$10.23,true,$0.93,$10.23,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE022_tax_invoice_gst_inclusive.png,INVOICE,18 326 905 581,Johnson Legal,"Suite 5, 200 George St, Sydney NSW 2000",Olivia Taylor,"4 Hawthorn East St, Hawthorn East VIC 3123",06/10/2023,Legal document preparation | Marketing campaign management | IT support and maintenance,1 | 5 | 6,$418.72 | $135.86 | $135.81,$418.72 | $679.30 | $814.86,false,$191.29,$2104.17,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE023_anz_standard.png,BANK_STATEMENT,NOT_FOUND,National Australia Bank,NOT_FOUND,Daniel Lee,NOT_FOUND,NOT_FOUND,EFTPOS OFFICEWORKS Fortitude Valley AUS | Salary ATO PAYROLL REF62037 | EFTPOS JB HI-FI Fortitude Valley AUS | VISA DEBIT PURCHASE SHELL Fortitude Valley AU | EFTPOS BUNNINGS W/HOUSE Fortitude Valley AUS | EFTPOS BP Fortitude Valley AUS | Salary ATO PAYROLL REF88326 | Transfer To Hannah NetBank | EFTPOS BP Fortitude Valley AUS | EFTPOS WOOLWORTHS Fortitude Valley AUS | VISA DEBIT PURCHASE CHEMIST WHSE Fortitude Valley AU | EFTPOS BP Fortitude Valley AUS | EFTPOS COLES Fortitude Valley AUS | VISA DEBIT PURCHASE SHELL Fortitude Valley AU | BPAY ORIGIN ENERGY CRN 771435478 | EFTPOS JB HI-FI Fortitude Valley AUS | BPAY ORIGIN ENERGY CRN 246698943 | EFTPOS JB HI-FI Fortitude Valley AUS | Salary ATO PAYROLL REF23405 | EFTPOS COLES Fortitude Valley AUS | BPAY TELSTRA CRN 498784578 | EFTPOS WOOLWORTHS Fortitude Valley AUS | EFTPOS JB HI-FI Fortitude Valley AUS | EFTPOS KMART Fortitude Valley AUS | EFTPOS AMPOL Fortitude Valley AUS | EFTPOS BUNNINGS W/HOUSE Fortitude Valley AUS | BPAY TELSTRA CRN 487005172 | VISA DEBIT PURCHASE SHELL Fortitude Valley AU | EFTPOS KMART Fortitude Valley AUS | ATM WITHDRAWAL Fortitude Valley | ATM WITHDRAWAL Fortitude Valley | Salary ATO PAYROLL REF73942,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/03/2023 - 31/03/2023,01/03/2023 | 05/03/2023 | 06/03/2023 | 06/03/2023 | 08/03/2023 | 09/03/2023 | 09/03/2023 | 09/03/2023 | 10/03/2023 | 11/03/2023 | 11/03/2023 | 12/03/2023 | 13/03/2023 | 14/03/2023 | 15/03/2023 | 29/08/2024 | 17/03/2023 | 19/03/2023 | 20/03/2023 | 19/04/2023 | 21/03/2023 | 22/03/2023 | 23/03/2023 | 24/03/2023 | 24/03/2023 | 25/03/2023 | 28/03/2023 | 28/03/2023 | 29/03/2023 | 31/03/2023 | 31/03/2023 | 31/03/2023,$47.64 | NOT_FOUND | $559.64 | $379.62 | $517.62 | $272.46 | NOT_FOUND | $324.93 | NOT_FOUND | $491.07 | NOT_FOUND | $182.82 | $530.48 | $498.77 | $461.08 | $12802.14 | $385.77 | $21.44 | $168.83 | $114.30 | $476.94 | $330.48 | $585.01 | $281.89 | $577.12 | NOT_FOUND | $403.35 | NOT_FOUND | $472.25 | $103.04 | $45.27 | $196.88
CASE023_receipt_professional.png,RECEIPT,90 831 832 985,Coles,"800 Toorak Rd, Hawthorn East VIC 3123",NOT_FOUND,NOT_FOUND,19/04/2023,Pens Ballpoint 10pk | Printer Paper A4 500pk | Pasta 500g | Drill Bit Set | Bread White 700g,2 | 1 | 1 | 2 | 3,$8.74 | $9.96 | $2.60 | $35.86 | $4.18,$17.48 | $9.96 | $2.60 | $71.72 | $12.54,true,$10.39,$114.30,NOT_FOUND,NOT_FOUND,NOT_FOUND
